scenario,backend,trial,role,thread_id,capacity,num_consumers,ratio,ok_ops,fail_ops,window_ns,throughput_ops_s,fail_rate_pct,lat_p50_ns,lat_p99_ns,lat_max_ns,fail_lat_p50_ns,fail_lat_p99_ns,payload_bytes
cmp_blocking_push_unblocks,sync,1,consumer,1,8,2,max,86462,3875262,1003104042,86194.44881072466,97.81756629184667,7916,54750,454292,250,1041,8
cmp_blocking_push_unblocks,sync,2,producer,0,8,2,max,91650,16688,1004214916,91265.32432426048,15.403644150713507,10591.444444444445,14959.472222222223,56981.444444444445,291,1500,8
cmp_blocking_push_unblocks,sync,2,consumer,0,8,2,max,91650,3419351,1004213667,91265.43783634843,97.389633326792,7417,50792,535792,291,1042,8
cmp_blocking_push_unblocks,sync,2,consumer,1,8,2,max,91650,3835876,1004208709,91265.88843395501,97.66646993552685,7625,50958,478792,250,1000,8
cmp_blocking_push_unblocks,sync,3,producer,0,8,2,max,85674,15908,1005009333,85246.96954232165,15.660254769545787,11018.158415841584,15700.033203125,19512.574545454547,292,1500,8
cmp_blocking_push_unblocks,sync,3,consumer,0,8,2,max,85674,3424262,1004997125,85248.00506270105,97.55910079272101,7750,56208,510792,291,1042,8
cmp_blocking_push_unblocks,sync,3,consumer,1,8,2,max,85674,3859971,1005006708,85247.19220083057,97.82864398596428,8000,56458,507500,250,1041,8
cmp_blocking_push_unblocks,sync,4,producer,0,8,2,max,88528,19918,1004984875,88088.88790490503,18.366744739317266,10923.373287671233,14168.707317073171,76873.21739130435,292,1000,8
cmp_blocking_push_unblocks,sync,4,consumer,0,8,2,max,88528,3443500,1004983750,88088.98651346353,97.49356460367812,7500,54541,1637792,291,1042,8
cmp_blocking_push_unblocks,sync,4,consumer,1,8,2,max,88528,3825186,1004988875,88088.53729848503,97.73800538312202,7667,54708,387792,250,1041,8
cmp_n_1,spmc,0,producer,0,1024,1,balanced,2010019,0,1005010125,1999998.756231436,0,499.91796875,500,541.421875,,,8
cmp_n_1,spmc,0,consumer,0,1024,1,balanced,2009929,93,1005011625,1999906.2199902413,0.004626815029885245,499.91796875,500,565.4296875,500,542,8
cmp_n_1,spmc,1,producer,0,1024,1,balanced,2010011,0,1005006084,1999998.837817981,0,499.919921875,500,521.728515625,,,8
cmp_n_1,spmc,1,consumer,0,1024,1,balanced,2009941,64,1005003083,1999935.1584078672,0.0031840716814137277,499.91796875,500,6500,500,583,8
cmp_n_1,spmc,2,producer,0,1024,1,balanced,2010042,0,1005021583,1999998.8398259105,0,499.91796875,500,561.1171875,,,8
cmp_n_1,spmc,2,consumer,0,1024,1,balanced,2009967,66,1005017084,1999933.1673052434,0.003283528180880612,499.919921875,500,531.25,500,542,8
cmp_n_1,spmc,3,producer,0,1024,1,balanced,2008536,0,1004268625,1999998.7553131017,0,499.91796875,500,525.146484375,,,8
cmp_n_1,spmc,3,consumer,0,1024,1,balanced,2008515,13,1004264583,1999985.8941555445,0.0006472401679239722,499.91796875,500,556.802734375,500,542,8
cmp_n_1,spmc,4,producer,0,1024,1,balanced,2010035,0,1005018125,1999998.7562413365,0,499.91796875,500,501.626953125,,,8
cmp_n_1,spmc,4,consumer,0,1024,1,balanced,2010024,5,1005015041,1999993.9483492766,0.00024875262993718003,499.91796875,500,596.923828125,500,542,8
cmp_n_1,sync,0,producer,0,1024,1,balanced,2003285,0,1001643375,1999998.2528711879,0,499.919921875,500.32421875,551.431640625,,,8
cmp_n_1,sync,0,consumer,0,1024,1,balanced,2003168,132,1001650584,1999867.0514427614,0.006589127938900814,499.91796875,500.244140625,4084,500,542,8
cmp_n_1,sync,1,producer,0,1024,1,balanced,2010001,0,1005001125,1999998.7562202977,0,499.91796875,500.244140625,517.0078125,,,8
cmp_n_1,sync,1,consumer,0,1024,1,balanced,2009946,49,1004998084,1999950.0814968718,0.0024378170094950485,499.91796875,500.08203125,2292,125,541,8
cmp_n_1,sync,2,producer,0,1024,1,balanced,2010034,0,1005017792,1999998.4239084993,0,499.91796875,500.08203125,560.953125,,,8
cmp_n_1,sync,2,consumer,0,1024,1,balanced,2009940,91,1005016083,1999908.2940048832,0.004527293360152156,499.91796875,522.13671875,2208.5,125,542,8
cmp_n_1,sync,3,producer,0,1024,1,balanced,2001414,0,1000707625,1999998.7508839057,0,499.91796875,500.162109375,576.5,,,8
cmp_n_1,sync,3,consumer,0,1024,1,balanced,2001345,65,1000705625,1999933.7967146933,0.003247710364193244,499.91796875,500.1640625,566.73046875,500,667,8
cmp_n_1,sync,4,producer,0,1024,1,balanced,2010035,0,1005018125,1999998.7562413365,0,499.91796875,500,535.23828125,,,8
cmp_n_1,sync,4,consumer,0,1024,1,balanced,2009953,75,1005014583,1999924.2140350116,0.003731291305394751,499.91796875,500,554.76953125,500,584,8
cmp_n_2,spmc,0,producer,0,1024,2,balanced,2011025,2009041,1005016834,2000986.3834778315,49.975323788216414,500,584,26042,208,334,8
cmp_n_2,spmc,0,consumer,0,1024,2,balanced,2010021,0,1005011083,1999998.8398137894,0,499.91796875,500,513.345703125,,,8
cmp_n_2,spmc,0,consumer,1,1024,2,balanced,2010040,0,1005020625,1999998.7562444303,0,499.919921875,500,537.59765625,,,8
cmp_n_2,spmc,1,producer,0,1024,2,balanced,2011020,2008991,1005003083,2001008.7869551342,49.97476375064645,541,584,13417,84,333,8
cmp_n_2,spmc,1,consumer,0,1024,2,balanced,2010020,0,1005010583,1999998.8398132122,0,499.91796875,500,555.337890625,,,8
cmp_n_2,spmc,1,consumer,1,1024,2,balanced,2010016,0,1005008583,1999998.8398109034,0,499.91796875,500,518.716796875,,,8
cmp_n_2,spmc,2,producer,0,1024,2,balanced,2006902,2004891,1002948500,2001002.0454689348,49.97493639377705,542,584,25042,209,416,8
cmp_n_2,spmc,2,consumer,0,1024,2,balanced,2005911,0,1002956083,1999998.8374366339,0,499.91796875,500,520.83203125,,,8
cmp_n_2,spmc,2,consumer,1,1024,2,balanced,2005898,0,1002949584,1999998.8354349823,0,499.919921875,500,549.31640625,,,8
cmp_n_2,spmc,3,producer,0,1024,2,balanced,2011003,2009023,1005007042,2000983.989125123,49.975373293605564,541,583,19708,84,333,8
cmp_n_2,spmc,3,consumer,0,1024,2,balanced,2009998,0,1004999541,1999998.9233825929,0,499.91796875,500,506.8359375,,,8
cmp_n_2,spmc,3,consumer,1,1024,2,balanced,2010000,0,1005000583,1999998.839801668,0,499.91796875,500,504.150390625,,,8
cmp_n_2,spmc,4,producer,0,1024,2,balanced,2011021,2009027,1005012417,2000991.1977037792,49.975199301102876,542,750,30667,250,334,8
cmp_n_2,spmc,4,consumer,0,1024,2,balanced,2010023,0,1005012125,1999998.756233911,0,499.919921875,500,532.470703125,,,8
cmp_n_2,spmc,4,consumer,1,1024,2,balanced,2010031,0,1005016084,1999998.8378295447,0,499.919921875,500,518.310546875,,,8
cmp_n_2,sync,0,producer,0,1024,2,balanced,2010891,337836,1004998333,2000889.8860531743,14.383791730584269,504.2,604.5,45375,125,333,8
cmp_n_2,sync,0,consumer,0,1024,2,balanced,2009887,118,1005003083,1999881.4272294128,0.005870632162606561,499.91796875,729.5,7041,250,2375,8
cmp_n_2,sync,0,consumer,1,1024,2,balanced,2009887,107,1004997541,1999892.4554582566,0.005323398975320324,499.91796875,700,1989.75,417,708,8
cmp_n_2,sync,1,producer,0,1024,2,balanced,2011019,732234,1005010125,2000993.7710826546,26.692178956880753,520.5,625,28583,125,333,8
cmp_n_2,sync,1,consumer,0,1024,2,balanced,2010013,0,1005007083,1999998.8398091719,0,499.91796875,500.1640625,548.583984375,,,8
cmp_n_2,sync,1,consumer,1,1024,2,balanced,2010015,0,1005008084,1999998.8378202936,0,499.91796875,500.1640625,580.240234375,,,8
cmp_n_2,sync,2,producer,0,1024,2,balanced,2011019,995424,1005005625,2001002.7307061092,33.10969141939495,520.5,1000,59917,167,625,8
cmp_n_2,sync,2,consumer,0,1024,2,balanced,2009997,0,1004999125,1999998.7562178227,0,499.91796875,500.244140625,515.462890625,,,8
cmp_n_2,sync,2,consumer,1,1024,2,balanced,2010009,0,1005005084,1999998.8378168244,0,499.91796875,500.244140625,546.3046875,,,8
cmp_n_2,sync,3,producer,0,1024,2,balanced,2004570,721711,1005001500,1994594.0379193465,26.472362900229285,510.5,1000,35875,166,584,8
cmp_n_2,sync,3,consumer,0,1024,2,balanced,2003548,6466,1005007625,1993564.9741960913,0.3216893016665555,500,5583,42666,458,1542,8
cmp_n_2,sync,3,consumer,1,1024,2,balanced,2003550,6463,1005007041,1993568.1226734808,0.32154020894392227,500,5583,42042,500,792,8
cmp_n_2,sync,4,producer,0,1024,2,balanced,2010792,1245897,1005017791,2000752.641402743,38.256554433045345,520.75,750,107416.5,125,334,8
cmp_n_2,sync,4,consumer,0,1024,2,balanced,2009798,224,1005011625,1999775.8732392772,0.01114415663112145,499.91796875,500.244140625,10833,208,1125,8
cmp_n_2,sync,4,consumer,1,1024,2,balanced,2009798,233,1005016083,1999767.0027336269,0.011591861021048928,499.91796875,557.943359375,13125,500,750,8
cmp_n_4,spmc,0,producer,0,1024,4,balanced,1973655,6049000,1002832209,1968080.9833262945,75.39897951488628,541,709,3655208,84,250,8
cmp_n_4,spmc,0,consumer,0,1024,4,balanced,1972692,32957,1002825125,1967134.5988663777,1.6432087568662312,499.837890625,666,3262458,500,541,8
cmp_n_4,spmc,0,consumer,1,1024,4,balanced,1972651,33013,1002832583,1967079.0852235402,1.645988560396956,499.91796875,667,803041,500,541,8
cmp_n_4,spmc,0,consumer,2,1024,4,balanced,1972651,25452,999052083,1974522.6836186878,1.2738082070844197,499.91796875,583,803042,500,542,8
cmp_n_4,spmc,0,consumer,3,1024,4,balanced,1972651,33010,1002831083,1967082.0275123045,1.645841445787698,499.91796875,506.02222222222224,3267542,500,542,8
cmp_n_4,spmc,1,producer,0,1024,4,balanced,1981318,6028854,1001271917,1978801.129204146,75.26497558354552,541,750,1913625,84,250,8
cmp_n_4,spmc,1,consumer,0,1024,4,balanced,1980315,22225,1001270625,1977801.955390432,1.1098405025617466,499.91796875,666,717500,500,542,8
cmp_n_4,spmc,1,consumer,1,1024,4,balanced,1980313,22220,1001267083,1977806.954430759,1.1095946983145846,499.91796875,503.0449438202247,842542,500,542,8
cmp_n_4,spmc,1,consumer,2,1024,4,balanced,1981270,21261,1001266084,1978764.7176512172,1.061706410537465,499.91796875,625,718041,500,542,8
cmp_n_4,spmc,1,consumer,3,1024,4,balanced,1980314,22201,1001258125,1977825.648106476,1.108655865249449,499.91796875,667,718000,500,542,8
cmp_n_4,spmc,2,producer,0,1024,4,balanced,1997733,6042096,1004978958,1987835.6497887988,75.152046144265,541,709,1141791,125,250,8
cmp_n_4,spmc,2,consumer,0,1024,4,balanced,1996716,13234,1004975542,1986830.4416904903,0.6584243389139034,499.91796875,500.08203125,3967.853515625,500,542,8
cmp_n_4,spmc,2,consumer,1,1024,4,balanced,1996716,13251,1004984083,1986813.5563297274,0.6592645550897104,499.91796875,542,3967.85546875,500,541,8
cmp_n_4,spmc,2,consumer,2,1024,4,balanced,1996716,13247,1004982083,1986817.510258041,0.659066858444658,499.91796875,541,3968.9140625,500,542,8
cmp_n_4,spmc,2,consumer,3,1024,4,balanced,1997697,12258,1004978167,1987801.3927042854,0.6098643999492526,499.91796875,583,3967.853515625,500,542,8
cmp_n_4,spmc,3,producer,0,1024,4,balanced,1991233,6024067,1001912875,1987431.292366614,75.15709954711613,541,709,2349000,125,250,8
cmp_n_4,spmc,3,consumer,0,1024,4,balanced,1990253,13574,1001914084,1986450.766371301,0.6774037878519452,499.91796875,500.08203125,608959,500,542,8
cmp_n_4,spmc,3,consumer,1,1024,4,balanced,1990229,13564,1001911917,1986431.10859415,0.6769162283728908,499.91796875,625,609000,500,542,8
cmp_n_4,spmc,3,consumer,2,1024,4,balanced,1990246,13576,1001914583,1986442.7904030217,0.6775052873957866,499.91796875,667,609000,500,541,8
cmp_n_4,spmc,3,consumer,3,1024,4,balanced,1990970,12841,1001906084,1987182.2636821116,0.64082890053004,499.91796875,542,14692.75,500,542,8
cmp_n_4,spmc,4,producer,0,1024,4,balanced,1985578,6047914,1004786208,1976119.8792250939,75.28374958237339,541,750,3099292,125,250,8
cmp_n_4,spmc,4,consumer,0,1024,4,balanced,1984561,24996,1004779125,1975121.6467599284,1.2438562329906542,499.91796875,501.0183299389002,15958,500,541,8
cmp_n_4,spmc,4,consumer,1,1024,4,balanced,1984561,25018,1004790125,1975100.0239975487,1.2449373724546287,499.91796875,584,5770.5078125,500,541,8
cmp_n_4,spmc,4,consumer,2,1024,4,balanced,1984584,24988,1004786667,1975129.7117878655,1.2434488537857813,499.91796875,620.037109375,6269.61328125,500,542,8
cmp_n_4,spmc,4,consumer,3,1024,4,balanced,1984561,25008,1004785125,1975109.8524672128,1.2444459483600714,499.91796875,666,6617.59375,500,541,8
cmp_n_4,sync,0,producer,0,1024,4,balanced,36818,0,1004991375,36635.14027670138,0,26482.91015625,44110.595703125,44110.595703125,,,8
cmp_n_4,sync,0,consumer,0,1024,4,balanced,36818,1973141,1004981041,36635.51698782743,98.16822134182837,20125,101208,4237958,375,2000,8
cmp_n_4,sync,0,consumer,1,1024,4,balanced,36818,1973150,1004984542,36635.3893630336,98.16822954395293,20125,102083,4236958,417,1791,8
cmp_n_4,sync,0,consumer,2,1024,4,balanced,36818,1973156,1004987625,36635.27697666924,98.16823501199518,20000,101125,4236792,458,1583,8
cmp_n_4,sync,0,consumer,3,1024,4,balanced,36818,1973156,1004987500,36635.281533352405,98.16823501199518,20709,103083,4237250,416,2083,8
cmp_n_4,sync,1,producer,0,1024,4,balanced,25389,0,1004737417,25269.288841464535,0,38600.912109375,59897.37890625,59897.37890625,,,8
cmp_n_4,sync,1,consumer,0,1024,4,balanced,25389,1740427,1004736750,25269.305616620473,98.5621944755286,28667,143542,3909833,417,2084,8
cmp_n_4,sync,1,consumer,1,1024,4,balanced,25389,1983864,1004729583,25269.485869214222,98.73639606361169,28667,145125,3909750,375,1834,8
cmp_n_4,sync,1,consumer,2,1024,4,balanced,25389,1983235,1004732959,25269.40096129563,98.73600036642,28750,145917,3909208,416,1875,8
cmp_n_4,sync,1,consumer,3,1024,4,balanced,25389,1982795,1004738625,25269.25846012937,98.73572341976632,28833,145333,3908667,416,1792,8
cmp_n_4,sync,2,producer,0,1024,4,balanced,29979,0,1004988792,29830.18341959778,0,33579.42578125,54970.8671875,54970.8671875,,,8
cmp_n_4,sync,2,consumer,0,1024,4,balanced,29979,1978565,1004989709,29830.156201131806,98.5074262749534,21500,126417,4050583,375,1959,8
cmp_n_4,sync,2,consumer,1,1024,4,balanced,29979,1979234,1004990625,29830.129012397505,98.50792325154177,21792,125459,4050833,458,1708,8
cmp_n_4,sync,2,consumer,2,1024,4,balanced,29979,1980010,1004995625,29829.980603149394,98.50849930024492,21791,126458,4050916,459,1708,8
cmp_n_4,sync,2,consumer,3,1024,4,balanced,29979,1980005,1004994083,29830.026372404027,98.50849559001465,21916,126333,4050333,458,1667,8
cmp_n_4,sync,3,producer,0,1024,4,balanced,28124,0,1004996542,27984.175889831073,0,33969.40234375,58020.01953125,58020.01953125,,,8
cmp_n_4,sync,3,consumer,0,1024,4,balanced,28124,1941034,1004988709,27984.394001783756,98.57177534763589,23375,129959,4138250,375,2000,8
cmp_n_4,sync,3,consumer,1,1024,4,balanced,28124,1981850,1004987625,27984.424186317716,98.60077792051042,23625,130541,4137875,417,1709,8
cmp_n_4,sync,3,consumer,2,1024,4,balanced,28124,1981862,1004993834,27984.251294421374,98.60078627413326,23625,130166,4137959,417,1833,8
cmp_n_4,sync,3,consumer,3,1024,4,balanced,28124,1981863,1004994292,27984.23854132696,98.60078697026398,23708,131041,4137750,417,1792,8
cmp_n_4,sync,4,producer,0,1024,4,balanced,26258,0,1004991417,26127.586321466068,0,37725.748046875,57027.1796875,57027.1796875,,,8
cmp_n_4,sync,4,consumer,0,1024,4,balanced,26258,1813464,1004988917,26127.651316178642,98.57271913908731,26041,139167,4251458,417,2042,8
cmp_n_4,sync,4,consumer,1,1024,4,balanced,26258,1983710,1004984625,26127.76289985531,98.69361104256387,26041,140000,4244792,416,1791,8
cmp_n_4,sync,4,consumer,2,1024,4,balanced,26258,1982865,1004982042,26127.83005330557,98.69306159951383,26125,141125,4257834,417,1792,8
cmp_n_4,sync,4,consumer,3,1024,4,balanced,26258,1983711,1004985167,26127.748808853812,98.69361169251864,26792,142584,4262709,416,1875,8
cmp_n_8,spmc,0,producer,0,1024,8,balanced,450082,10509002,1002719500,448861.3216358114,95.89306916526965,167,871375,6657375,83,250,8
cmp_n_8,spmc,0,consumer,0,1024,8,balanced,450082,1555379,1002731041,448856.1554364008,77.5571801196832,292,13926.921875,2032187.5,500,542,8
cmp_n_8,spmc,0,consumer,1,1024,8,balanced,450082,1555377,1002730125,448856.5654691984,77.55715773795426,292,12671.630859375,4944375,500,541,8
cmp_n_8,spmc,0,consumer,2,1024,8,balanced,450082,1555369,1002726125,448858.35601421073,77.55706821059204,499.837890625,17471.759765625,4944375,500,541,8
cmp_n_8,spmc,0,consumer,3,1024,8,balanced,450082,1555376,1002729542,448856.8264402446,77.55714654707305,417,15214.599609375,917854.5,500,541,8
cmp_n_8,spmc,0,consumer,4,1024,8,balanced,451106,1554170,1002638708,449918.7956745033,77.50404433105467,499.91796875,16885.236842105263,1823334,500,542,8
cmp_n_8,spmc,0,consumer,5,1024,8,balanced,450082,1554842,1002590250,448919.1870756772,77.55116902186816,292,13267.416015625,5350750,500,541,8
cmp_n_8,spmc,0,consumer,6,1024,8,balanced,449058,1550426,1002692250,447852.269726828,77.54130565685948,292,13468.9140625,4947958,500,542,8
cmp_n_8,spmc,0,consumer,7,1024,8,balanced,450082,1555378,1002730666,448856.32329908217,77.55716892882431,291,14412.109375,1682375,500,542,8
cmp_n_8,spmc,1,producer,0,1024,8,balanced,456329,10283449,1001334333,455720.9165422674,95.75103880173315,208.33333333333334,1491611,7521166,83,292,8
cmp_n_8,spmc,1,consumer,0,1024,8,balanced,455305,1529122,997532250,456431.35848490114,77.05609730163921,291,12552.490234375,897451.3333333334,500,542,8
cmp_n_8,spmc,1,consumer,1,1024,8,balanced,456329,1546523,1001501458,455644.8683672311,77.216039927064,375,12854.00390625,594000,500,542,8
cmp_n_8,spmc,1,consumer,2,1024,8,balanced,456329,1546542,1001436167,455674.57521234103,77.21625606441953,292,12828.125,602042,500,542,8
cmp_n_8,spmc,1,consumer,3,1024,8,balanced,456329,1546379,1001453625,455666.63159265113,77.21440170009807,292,12574.30078125,594000,500,541,8
cmp_n_8,spmc,1,consumer,4,1024,8,balanced,456329,1546455,1001412167,455685.49598019815,77.21526634924186,499.837890625,15236.00390625,697791,500,541,8
cmp_n_8,spmc,1,consumer,5,1024,8,balanced,456329,1546507,1001418584,455682.5759886238,77.21585791347869,292,11474.52734375,138230.53333333333,500,542,8
cmp_n_8,spmc,1,consumer,6,1024,8,balanced,456329,1546548,1001439083,455673.24837470916,77.21632431746932,292,14292.15625,835680.6666666666,500,542,8
cmp_n_8,spmc,1,consumer,7,1024,8,balanced,456329,1546486,1001524709,455634.29029687576,77.21561901623465,292,14127.521484375,394229,500,542,8
cmp_n_8,spmc,2,producer,0,1024,8,balanced,418295,10448342,1004076500,416596.74337562924,96.15064900023806,458,712208.5,9341583,83,291,8
cmp_n_8,spmc,2,consumer,0,1024,8,balanced,418295,1569852,994074083,420788.5580696706,78.96055975740225,292,17249.0234375,2233458.5,500,541,8
cmp_n_8,spmc,2,consumer,1,1024,8,balanced,417271,1583432,1004145042,415548.5338740536,79.14378096099222,292,18265.625,420225,500,542,8
cmp_n_8,spmc,2,consumer,2,1024,8,balanced,418295,1589842,1004069083,416599.8207515767,79.16999686774359,292,17940.34765625,606125,500,541,8
cmp_n_8,spmc,2,consumer,3,1024,8,balanced,418295,1589843,1004069708,416599.5614320435,79.17000724053825,333,20156.25,1029396,500,541,8
cmp_n_8,spmc,2,consumer,4,1024,8,balanced,418295,1589631,1004065083,416601.4804042339,79.1678079769872,292,17044.759765625,248625,500,541,8
cmp_n_8,spmc,2,consumer,5,1024,8,balanced,418295,1589679,1003987625,416633.6213556417,79.16830596412105,333,18687.41796875,705083.5,500,542,8
cmp_n_8,spmc,2,consumer,6,1024,8,balanced,419319,1588637,1003978583,417657.3157039148,79.11712208833262,499.837890625,18360.239583333332,2596437.5,500,542,8
cmp_n_8,spmc,2,consumer,7,1024,8,balanced,418295,1589852,1004074167,416597.7113521336,79.17010059522535,208,16573.078125,424375,500,542,8
cmp_n_8,spmc,3,producer,0,1024,8,balanced,414100,10758402,1004964042,412054.5439376029,96.29357864514144,292,851583.25,6761416,83,250,8
cmp_n_8,spmc,3,consumer,0,1024,8,balanced,413082,1592379,1005037167,411011.6656014175,79.40214245004017,270.5,13358.88671875,2190042,500,541,8
cmp_n_8,spmc,3,consumer,1,1024,8,balanced,415052,1594704,1004878667,413036.9303580807,79.34813977418155,292,13562.41796875,595375,500,542,8
cmp_n_8,spmc,3,consumer,2,1024,8,balanced,414106,1595840,1004973541,412056.61950855283,79.39715793359623,333,17941.40625,6349000,500,542,8
cmp_n_8,spmc,3,consumer,3,1024,8,balanced,414106,1595832,1004969667,412058.20792201086,79.3970759297053,291.6666666666667,17636.71875,7965125,500,542,8
cmp_n_8,spmc,3,consumer,4,1024,8,balanced,414106,1595250,1004725917,412158.17467561155,79.39110839492852,333,18463.37890625,6355583,500,541,8
cmp_n_8,spmc,3,consumer,5,1024,8,balanced,414106,1575673,994890084,416232.9152332772,79.18834202190294,499.755859375,16863.525390625,6753625,500,542,8
cmp_n_8,spmc,3,consumer,6,1024,8,balanced,414106,1595827,1004967167,412059.2329759167,79.39702467694197,291,17739.990234375,6349000,500,541,8
cmp_n_8,spmc,3,consumer,7,1024,8,balanced,414136,1595786,1004961583,412091.37444212136,79.39541932473001,250,14599.074074074075,3077041,500,542,8
cmp_n_8,spmc,4,producer,0,1024,8,balanced,391863,10542269,1001602666,391235.97939784237,96.4161489910676,236.16666666666666,1153319.6666666667,9500708,83,291,8
cmp_n_8,spmc,4,consumer,0,1024,8,balanced,391863,1611281,1001572541,391247.7468768785,80.43760208951528,333,17677.5703125,9466417,500,542,8
cmp_n_8,spmc,4,consumer,1,1024,8,balanced,391863,1591326,991595084,395184.49246365967,80.24076373961331,333,22156.087890625,7440500,500,542,8
cmp_n_8,spmc,4,consumer,2,1024,8,balanced,390839,1609402,1001674209,390185.7475098473,80.46040452125519,292,14528.15625,3171333,500,542,8
cmp_n_8,spmc,4,consumer,3,1024,8,balanced,392887,1610327,1001607625,392256.3988068681,80.38716782131115,499.755859375,23975.409836065573,2514208,500,542,8
cmp_n_8,spmc,4,consumer,4,1024,8,balanced,391863,1611189,1001526583,391265.70043323556,80.43670359032117,333,18746.98828125,9420416,500,541,8
cmp_n_8,spmc,4,consumer,5,1024,8,balanced,391863,1611326,1001595042,391238.95743086154,80.43804154276006,380.2890625,18853.841796875,7019708,500,542,8
cmp_n_8,spmc,4,consumer,6,1024,8,balanced,391863,1611280,1001677042,391206.9295484562,80.43759232366337,292,17389.974609375,9496458,500,541,8
cmp_n_8,spmc,4,consumer,7,1024,8,balanced,391863,1611345,1001604584,391235.23020936974,80.43822708375765,292,16756.021484375,9496959,500,542,8
cmp_n_8,sync,0,producer,0,1024,8,balanced,388,0,1003435083,386.6717504434714,0,2586173.0025773197,2586173.0025773197,2586173.0025773197,,,8
cmp_n_8,sync,0,consumer,0,1024,8,balanced,388,422183,1003391041,386.68872268713034,99.90818111039329,780042,30179709,49110333,1500,11625,8
cmp_n_8,sync,0,consumer,1,1024,8,balanced,388,423257,1003386416,386.6905050865269,99.90841388426631,767875,30436084,49110750,1458,11791,8
cmp_n_8,sync,0,consumer,2,1024,8,balanced,388,426057,1003377292,386.6940213751618,99.90901523056901,773666,30442833,49113084,1458,11583,8
cmp_n_8,sync,0,consumer,3,1024,8,balanced,388,405363,1003378417,386.69358780915456,99.90437485058571,766292,30437000,49138125,1583,12208,8
cmp_n_8,sync,0,consumer,4,1024,8,balanced,388,424113,1003386708,386.6903925540142,99.90859856631668,777125,29736792,49122875,1500,11416,8
cmp_n_8,sync,0,consumer,5,1024,8,balanced,388,395245,1003383458,386.6916450599886,99.9019293132777,766083,30463084,49114917,1542,12458,8
cmp_n_8,sync,0,consumer,6,1024,8,balanced,388,398257,1003405417,386.68318251664374,99.90267029562644,776208,30395792,49140125,1500,12834,8
cmp_n_8,sync,0,consumer,7,1024,8,balanced,388,407932,1003374625,386.69504921952756,99.9049764890282,779750,30453834,49114250,1416,12375,8
cmp_n_8,sync,1,producer,0,1024,8,balanced,285,0,1001091459,284.68927333042006,0,3512601.754385965,3512601.754385965,3512601.754385965,,,8
cmp_n_8,sync,1,consumer,0,1024,8,balanced,285,386973,1001094292,284.6884676873175,99.92640565204593,799542,35710458,41947834,1667,12125,8
cmp_n_8,sync,1,consumer,1,1024,8,balanced,285,404140,999574500,285.1213191212861,99.92952957903196,820375,34386833,41926709,1583,11959,8
cmp_n_8,sync,1,consumer,2,1024,8,balanced,285,423556,1001088792,284.69003177092804,99.93275780304407,812292,34546583,41932083,1542,11625,8
cmp_n_8,sync,1,consumer,3,1024,8,balanced,285,378447,1001086083,284.69080215951817,99.92474889895757,804167,32677125,41940250,1709,12334,8
cmp_n_8,sync,1,consumer,4,1024,8,balanced,285,405632,1001094208,284.6884915750107,99.92978860210339,822375,35706167,41898041,1625,11791,8
cmp_n_8,sync,1,consumer,5,1024,8,balanced,285,383964,1001127250,284.6790954896093,99.92582934503407,814666,35713042,41929417,1667,12333,8
cmp_n_8,sync,1,consumer,6,1024,8,balanced,285,387371,1001079917,284.6925556693592,99.92648121014508,804000,35701334,41944333,1584,12667,8
cmp_n_8,sync,1,consumer,7,1024,8,balanced,285,422065,1001088125,284.6902214527817,99.9325204214514,805334,32694209,41937250,1458,12000,8
cmp_n_8,sync,2,producer,0,1024,8,balanced,373,0,1001628583,372.3935262338655,0,2685331.321715818,2685331.321715818,2685331.321715818,,,8
cmp_n_8,sync,2,consumer,0,1024,8,balanced,373,390333,1001545875,372.42427861829094,99.90453179628672,709000,32570000,50237250,1667,12208,8
cmp_n_8,sync,2,consumer,1,1024,8,balanced,373,397344,1001578667,372.41208533048757,99.90621472051735,693875,32571916,50140917,1625,12291,8
cmp_n_8,sync,2,consumer,2,1024,8,balanced,373,398284,1001583792,372.41017973661457,99.90643585839456,700667,32541375,50223084,1625,12083,8
cmp_n_8,sync,2,consumer,3,1024,8,balanced,373,399138,1001577000,372.41270516395645,99.9066358623417,708000,32557583,50223792,1708,11917,8
cmp_n_8,sync,2,consumer,4,1024,8,balanced,373,371068,1001577208,372.41262782409484,99.89958028327514,701083,32626334,50238667,1792,12667,8
cmp_n_8,sync,2,consumer,5,1024,8,balanced,373,378800,1001568125,372.4160051519211,99.9016280167628,690125,33012250,50206375,1709,12667,8
cmp_n_8,sync,2,consumer,6,1024,8,balanced,373,395001,1001579917,372.411620549696,99.9056589457071,701458,32567916,50231209,1584,12667,8
cmp_n_8,sync,2,consumer,7,1024,8,balanced,373,420249,1001511792,372.43695279426123,99.91132180437543,698625,32545292,50133125,1500,12042,8
cmp_n_8,sync,3,producer,0,1024,8,balanced,371,0,1000341834,370.87322292271546,0,2696339.1752021564,2696339.1752021564,2696339.1752021564,,,8
cmp_n_8,sync,3,consumer,0,1024,8,balanced,371,414076,1000288250,370.89309006678826,99.91048312570727,686250,31968250,60674125,1584,11583,8
cmp_n_8,sync,3,consumer,1,1024,8,balanced,371,362150,1000284083,370.8946351393657,99.89766110101208,689416,32100792,60681625,1750,13250,8
cmp_n_8,sync,3,consumer,2,1024,8,balanced,371,397874,1000285792,370.8940014615343,99.90684126605481,689958,32090750,60674375,1625,12084,8
